#      sn2005M 
# Andy Friedman's Wstd file converted to SNANA-like format. 
# Source file: sn2005M__u_CSP_38_B_CSP_55_g_CSP_59_V_CSP_57_r_CSP_56_i_CSP_55_Y_WIRC_20_J_WIRC_21_H_WIRC_20__CSP3_krisciunas17.Wstd.dat 
# Metadata information from: carrick_Flow_corrections_snnames_v1.txt 
# Photometry and metadata compiled by Andrew S. Friedman (UCSD).
# write_all_filters = True. 
# Zeropoint of the converted SNANA file: 27.5 mag
#------------------------------------------------------------
# Data table created by: Arturo_Avelino
# On date: 2019.07.16 (yyyy.mm.dd); 14:32 hrs (ET). 
# Script used: 03_WstdAndy_to_SNANA.ipynb 
# Script version: 0.1.9 
#------------------------------------------------------------
SURVEY: LOWZ 
SNID: 2005M 
IAUC: 2005M 
RA: 20.4925 deg 
DECL: -34.21194 deg 
MWEBV: 0.0273 MW E(B-V) 
REDSHIFT_HELIO: 0.02462 +- 0.000047 (HEL)
REDSHIFT_CMB: 0.02432 +- 0.000500 (CMB)
REDSHIFT_FINAL: 0.02432 +- 0.000500 (CMB)
SEARCH_PEAKMJD: 53405.937 
FILTERS: u_CSPg_CSPr_CSPi_CSPB_CSPV_CSPY_WIRCJ_WIRCH_WIRC 
#------------------------------------------------------------
NOBS: 381 
NVAR: 7 
VARLIST:  MJD  FLT           FIELD       FLUXCAL         FLUXCALERR  MAG  MAGERR  
OBS: 53474.030  i_CSP        NULL        3256.8700         56.9900    0     0 
OBS: 53476.020  i_CSP        NULL        3067.6100         62.1600    0     0 
OBS: 53478.050  i_CSP        NULL        2978.5200         71.3300    0     0 
OBS: 53479.050  i_CSP        NULL        3028.3100        150.6200    0     0 
OBS: 53480.010  i_CSP        NULL        2659.5000         90.6300    0     0 
OBS: 53397.230  B_CSP        NULL       25798.8300        308.9000    0     0 
OBS: 53398.260  B_CSP        NULL       28470.8200        236.0000    0     0 
OBS: 53399.220  B_CSP        NULL       31361.7300        259.9700    0     0 
OBS: 53400.220  B_CSP        NULL       33542.8500        247.1500    0     0 
OBS: 53401.200  B_CSP        NULL       35350.8600        195.3600    0     0 
OBS: 53402.190  B_CSP        NULL       36542.6500        235.6000    0     0 
OBS: 53403.240  B_CSP        NULL       38335.4000        247.1600    0     0 
OBS: 53404.220  B_CSP        NULL       38690.1100        285.0800    0     0 
OBS: 53406.220  B_CSP        NULL       39084.0900        323.9800    0     0 
OBS: 53407.270  B_CSP        NULL       38089.0400        280.6500    0     0 
OBS: 53408.230  B_CSP        NULL       37359.4100        309.6800    0     0 
OBS: 53409.230  B_CSP        NULL       36374.7500        301.5200    0     0 
OBS: 53410.240  B_CSP        NULL       35026.7600        258.0900    0     0 
OBS: 53411.230  B_CSP        NULL       33728.7300        217.4600    0     0 
